M8R1	M8R2	M8R3	M24R1	M24R2	M24R3
MX1	0.107231490223525	-0.247999099395026	-0.565929757154445	0.415372376454956	0.213435544109036	0.0545733015361449
MX2	-0.294173944077341	-0.385532290480201	-0.655863197874681	0.602425560230769	0.341385883913088	-0.246300386984571
MXD3	0.19344146892783	0.10400289092342	-0.1485792548402	0.45763971901572	0.42226787765504	-0.0908584242391797
MXD4	0.172914711385987	0.123089561467687	-0.400974779403594	0.432661996160487	0.531103038199587	0.860529352130786
MYB	-0.217919946246496	0.311668363939495	0.457669113991065	-0.0625428655804052	-0.130857768756915	-0.305002530718316
MYH15	0.147756495136001	-0.295099866994299	-0.352347466335389	0.468700052067542	-0.136347345617039	-0.0537498493128385
MYL5	0.30745566110757	0.188184245876309	-0.0536011557528315	0.491074109578559	0.42733709070791	0.47402692420542
MYO16	-0.04789309173887	0.40710369959807	0.4990361114633	-0.0444863003371703	0.07500508500579	0.29158832349364
MYO1E	-0.199960651052717	-0.416080005323316	-0.260574105822117	0.285411762301782	0.197492706442883	0.0108224262209831
MYPN	-0.118110623296515	-0.00787855597753495	0.310274045548185	-1.19324370538342	-0.916391125756225	0.0925085871696156
MZF1	0.119009732140732	0.133342813458393	0.0124529239077429	0.478846545854843	0.322335700143542	0.816712455893242
MZT2A	0.43177156669533	0.194221444486471	0.0965464584515914	0.305321723526001	0.47140808789687	0.80811449608724
MZT2B	0.613317832953252	0.424293965006843	0.0658859601273729	0.573500294901413	0.811541183371222	0.946278584278323
N4BP2L1	0.0607487567376719	0.146222225289462	0.378375825861072	0.597804500060482	0.404357977081972	0.0682619391777317
NAA16	0.008153483693075	0.114653817517956	0.394751428809146	0.155255862741576	0.127762313103446	-0.337636655543994
NACA3P	-0.511026408455202	0.291810475227547	0.865550931449707	-0.447823129998473	-0.0202814514030329	0.0151120775373377
NACAD	-0.390066769080125	-0.571320064939555	-0.511359515747155	-0.266649798574055	0.311367391281935	0.426206307456755
NACC1	0.41627449591695	0.214857726839551	-0.109995119798251	0.132531756822249	0.24077365265965	0.479120764963449
NAP1L1P1	-0.06433056291434	0.69309294346459	0.00481987666674932	-0.1612855146561	-0.249673942993731	-0.6986883127879
NAPSA	-0.415440656628825	-0.0623345300106051	-0.387706282987155	0.259540225672005	0.263234951535395	0.482882653790145
NAT8L	0.0456291104764253	0.283914210911405	0.199262375860835	-0.0433523975253856	-0.0970373303870051	1.74294346990041
NAV2-AS6	0.0408738483770898	-0.35767834475651	-0.17184664433141	-0.0153269547621502	-0.13927049021073	-0.21345933749316
NBAS	-0.0109412853396833	-0.203736576971984	-0.175242449303383	-0.0298990181560832	0.00329141992801674	-0.191560906404783
NBPF20	-0.141044099655828	-0.115097769854199	0.216060742890432	-0.169022631385379	-0.288223181636118	-0.274786199790598
NBPF25P	-0.270615033395111	0.0479815623360285	0.0308431574660286	-0.0792719664552015	-0.351457517179601	-0.247153431300391
NBR2	-0.187071179482138	0.0470109847448219	-0.246178529180478	-0.0742156928156783	-0.00791643908173789	-0.242898255401408
NCAM2	0.156950274265937	0.0746671777989665	-0.145512156554463	0.135760754185287	-0.692100587247643	-0.867262569278894
NCF2	0.0497672670831282	-0.249764968534372	-0.339037254056292	0.0101163896298573	-0.326350420655782	-0.270637832614883
NCK1-DT	-0.283205669883944	-0.147497238208705	0.529000195683035	-0.0866925789037349	-0.373067801753045	-0.434848906974465
NCLN	0.533350496576933	0.418873389304633	0.0217968941225326	0.0660314139345317	0.223026371202533	0.569139302253532
NCOR2	0.30015466024015	0.18772211609625	-0.0362425018503512	0.238667202035948	0.45293481210865	0.739114074912449
NDNF	-0.74319416644361	-0.20764367913736	-0.23521859592344	-0.0501579119240905	0.19364923448628	0.20260942677417
NDOR1	0.624700183105102	0.408158238616602	-0.102650559324578	0.172185029443401	0.298161818190103	0.312764573409902
NDRG2	0.291139157916713	-0.191660423668668	-0.883125393430368	0.178702148337912	-0.384982883438798	-0.364163302946138
NDUFA11	0.486402675080559	0.381374958263258	0.0196408673326083	0.202816128162119	0.419892555815858	0.464012470992159
NDUFB7	0.510675488706347	0.407934646196647	-0.0801856464743533	0.304672103211148	0.582699947718048	0.834704639894348
NDUFS7	0.573774098058264	0.653193654325593	0.412155125797604	0.534008981725883	0.808508700874203	1.44339641222636
NDUFS8	0.3961847665053	0.2340923221439	-0.1734487583491	0.194443723559999	0.335468154668499	0.7044704167945
NEB	0.265111925457388	0.293716961415599	0.540168291010538	-0.067118121864512	0.051787503860548	0.770689082166438
NEIL1	0.149817596800754	-0.227544591402875	0.0995806097184442	0.464392057251654	0.414563176122815	0.802910766888694
NEIL2	-0.0666586060761354	0.0388958106752764	-0.0300356593305651	-0.274835657668394	-0.129817950727155	-0.0126455578748548
NEK3	-0.0108601821814212	0.0711799315646582	0.297795446203049	0.0184459166016584	0.118059662506519	0.165586237758818
NELFA	0.208373578252491	0.285109305511002	0.106432160917521	0.20946633547679	0.236720371784171	0.823242629928981
NFATC1	0.485514291451759	0.22488325780389	-0.10154796293677	-0.0299903327992705	-0.0359265586348805	0.550604816163729
NFATC2	0.150664645367085	0.114908134209685	-0.137351467641915	-0.242455886645915	-0.0621413874231163	-0.388641797675726
NFATC2IP-AS1	0.436035054127448	0.556619021633598	-0.0224417419178717	0.144185836606208	0.319591224235798	-0.261003924727202
NFE4	-0.0400953244314186	-0.670152411281489	-0.234568198675309	-0.241751341812188	-0.238868718200618	-0.601996004156678
NFKBID	0.405821357928264	0.454890614902514	0.301958631743775	-0.0153288623626651	-0.0255214303746456	0.0408345960766443
NFYC-AS1	-0.0491635280872185	-0.0980341367303081	-0.148807847509728	-0.0210717223503787	-0.0926114390321882	0.149051194905132
NGF	-0.0399507108191983	0.0868511571634913	-0.285582299701288	-0.186460288876378	-0.294391389644199	0.774882696168751
NHP2	0.0179526671833443	0.144238686111944	0.222563902823834	-0.0713456235452554	0.0355541417063634	0.584209181066434
NHSL2	-0.885682248783793	-0.588442908341883	-0.344501161548713	0.216026099460747	0.365392681138827	0.0828618799898972
NIFK-AS1	-0.386316344608655	-0.270552241477695	0.119172936572875	-0.153087461637325	-0.396522748979235	-0.595922118252365
NINJ2	-0.076942959044767	0.116972709586983	-0.809625221102117	-0.155044926613857	-0.153534738421547	0.0854330922738429
NINJ2-AS1	0.0234220623160555	0.0278733847176147	-0.398273299953705	0.172747241131235	0.168378585476916	0.390489522424735
NKILA	-0.144821828212874	-0.102614290933124	-0.449823215151254	-0.728456056336814	-0.213773034875683	-0.777011956530393
NKX6-1	-0.212528184690501	0.706227524657259	0.567794034959409	-0.148150933463431	0.180690226770879	0.237267941372309
NLRC5	0.169470660869683	-0.115835079976318	-0.313571502507388	0.109387892638383	-0.0387688115621181	0.445462140521883
NLRP2	0.144962485718382	-0.253756913674628	-0.00698836492553756	0.0225545787310324	-0.301142598846478	-0.721784783159758
NLRP3	0.0400655989254126	0.074317974055103	0.0284487174842631	-0.521163666171477	-0.359899937664907	-0.389993893829317
NME2	0.439488296893459	0.641456875294859	0.410970009024498	0.326580962431788	0.232353838155508	0.0135446878993788
NME3	0.682870078513758	0.392340789654107	-0.158412182115173	0.597714802883346	0.809691876416756	0.589961302599957
NMNAT3	-0.499209670989272	0.0363408163169785	0.515824188718538	-0.0799167951461515	-0.0258211187245019	0.469671876175898
NMRAL2P	-0.346365606440793	0.0670204303832564	0.243427961913686	-0.762191866685623	-0.411599138520073	0.944982317509347
NOC2LP1	0.0334764223136244	0.472002622959024	-0.153839142444666	-0.322207018765016	-0.395299679102966	0.700325294248974
NOC4L	0.523646638277778	0.60841779876052	0.0192633566139495	-0.12583253694031	0.128515219089779	0.169926772867029
NOL12	0.281644842835567	0.115996216006646	-0.190312855438473	-0.0469999463708639	0.187625797985176	0.234090983379616
NOMO1	-0.00744279216943955	-0.12680961693179	-0.0993592189806698	-0.323511341180859	-0.23326534701379	-0.348427898941639
NOP53	0.212795374417251	0.129143852095851	0.118126055204751	0.273435869445251	0.380905370198951	0.25536819847675
NOSIP	0.316198511468	0.2430428480254	-0.0105708323710001	0.1558145750208	0.2509523994846	0.799895107737399
NOTCH1	0.471740268491951	0.222934330625051	0.0276988702872512	0.299325164898651	0.362836872142051	1.31653066208195
NOX1	-0.609309665065386	-0.188564496720137	0.594414886757604	-0.635565214226046	-0.533499093543877	-0.601113807132976
NOX5	-0.692662888228572	-0.839197200608981	-0.943333464186662	0.480217399967149	0.476496840935919	0.656160783584999
NOXA1	0.698057555830063	-0.0852419208493664	-0.0893294940156171	1.2669718476268	1.31172265120478	1.04263990367385
NOXRED1	-0.463496586722133	-0.00412935326923325	0.257599776507907	-0.00412935326923325	-0.158747192278953	0.206823895807537
NPAS1	0.64047690841846	0.22593812510341	0.34088123314939	0.35076695141584	0.590300663806651	0.55492776506955
NPDC1	0.597437206461349	0.230931160304568	0.0306142030168388	0.385710621534578	0.522849319589488	0.916292688997759
NPIPB4	0.182319853340824	-0.502305808423515	0.254181599471205	-0.0488438316488855	-0.166967316276895	0.850754568847285
NPIPB5	0.000481945261328498	0.0382352187187784	-0.163560497719201	-0.101563801895692	-0.232092201202092	0.369487132093038
NPRL2	0.0780600179691291	-0.0780473878421706	-0.137802707421141	-0.0902157357084015	-0.0750546728972115	0.414246443267929
NPTXR	0.245960597317579	-0.26942030002972	-0.777007601367931	0.2155403902023	-0.179788675768281	-0.133608952624391
NR1D1	-0.462517453018529	-0.149631938305859	-0.56332411886294	0.1240321892989	0.442025910287899	1.38228891774883
NR1H2	0.260064208423683	0.204209918601984	-0.116765082709417	0.152288868949784	0.367895436655784	0.529984709650384
NR1H3	0.0991497369894638	-0.320010119901976	-0.675036260091016	0.0528633636915536	-0.0160013152154352	0.144304273662163
NRCAM	-0.0407062938483165	-0.0407062938483165	-0.0211875491599161	-0.0173930975222367	-0.176783484095806	0.571362410124004
NRIP2	-0.038583782619515	0.00998330424955451	-0.113471201961396	-0.410365058955565	0.328310129817995	-0.138264780347535
NRP2	-0.000348565618578434	-0.0850340560746492	-0.358891083300929	0.242296545677901	0.0431695546169006	-0.035571430497459
NRROS	0.250994783799142	0.131743226496292	0.0452171026952328	-0.0112975234399268	0.239857221697683	0.501473664940843
NSMF	0.348932534900717	0.277201049421816	-0.0722725819486829	0.120789615709816	0.250601148134217	0.534965407465217
NTHL1	0.253418874794786	0.0896127302655447	-0.103572366519256	0.144220710694215	0.431377047747144	0.662191590055505
NTSR1	0.520886075730696	-0.0110297591437334	-0.144736388234823	0.416040811091817	0.322429691421377	0.394358770941797
NUBP2	0.492337074417147	0.320202037364446	0.0273061720253374	0.231642363157947	0.440390752684147	0.468068114883247
NUDCD3	0.0883565610573989	-0.0208155997068005	-0.334941181265101	0.0306175550054988	0.00921468168239947	0.0327660143195985
NUDT14	0.191036109912924	0.333034466532425	0.174056657964734	0.0862636571686242	0.376699369889595	0.366465783046054
NUDT18	-0.149859195390627	0.112899436592024	-0.716506420261886	0.00111055828781303	0.251124413034193	-0.0395353184777667
NUDT22	0.608173347177974	0.445748793566905	-0.106946672511205	0.535183064913674	0.431309498252034	0.743499223343454
NUDT8	0.492546388128644	0.389784062160714	0.029571256612793	-0.0929414724660864	0.083845674898023	0.506027160466384
NUP214	0.015189594350467	-0.0294087684690325	-0.165794538067333	-0.148830725606933	-0.0878921882785324	-0.041328020076433
NUPR1	0.16679898973163	0.0205500942313304	0.6653299164398	-0.2082749115716	0.46987850481361	0.31422584563167
NUTM2B-AS1	-0.0664514695474905	0.0454392841925895	0.13254116540732	-0.54401163448867	-0.3426453624176	-0.96835766437782
NWD1	0.344962348774133	0.0121695144533129	-0.0272604949664865	0.351694978302853	0.167290140303213	-0.397385452222847
NXF3	0.186424416685128	-0.388959516078812	-0.162090715251272	0.187239048866818	-0.532001331659792	0.239114001317008
OAS1	0.16396668903689	-0.43502623760567	-0.53773475276257	0.593642051268549	0.18775079287832	-0.49295954463144
OASL	0.162435023506124	-0.216541515404836	-0.899819338427976	0.241207074569033	0.0795611522785737	0.0221207918496926
OBI1	-0.121658456352483	0.179081573955157	0.370836244028707	-0.0727413871644718	-0.0995861759545829	-0.628652693570762
OBSCN	0.428029921142022	-0.0796593198794486	0.0191867149887113	0.428029921142022	0.505854808051161	1.36175633090757
OGDH	0.0728916204830661	-0.0150732660969339	-0.391643995698034	-0.241346606001533	-0.166185886984934	0.182732023213966
OGFR	0.428118622144002	0.3290336214126	0.159745121173801	0.388474971117301	0.463412459607401	0.647678978672602
OLFML2A	0.263944472186385	-0.236047286479616	-0.593617235264116	0.394418893896484	0.308728683299384	-0.148308952573716
OLFML2B	0.274798739828353	-0.364389905760667	-0.552734020202276	0.426354573828833	0.286021042064283	-0.262977258108317
OLMALINC	-0.596671443371567	-0.633852239722007	-0.654067426459377	0.250786134338183	0.104762716990494	0.0756487638298937
OPLAH	0.630291542146505	0.382014035679815	-0.131773580716895	0.316889412786485	0.539939357879265	1.20965095756182
OR7E14P	0.14727151580838	-0.0232932400301999	-0.38493935862064	-0.0966362878010401	0.239587622628959	-0.44281114723391
OR7E22P	0.0486250728324844	0.278461506077975	0.0373579338212551	-0.584945316367985	-0.918572573800305	-0.451893977537365
OSCP1	-0.185435163786745	-0.205562322637375	-0.359439352303185	-0.0764805753269346	0.0192635626518953	-0.126117028197095
OSER1-DT	-0.358916833222334	-0.290828715549934	-0.219083229489525	-0.00315995239864542	-0.0300333057195949	-0.214902222668474
OSTC	-0.0839702063705339	-0.0290144244907342	-0.105553652661834	-0.199860124997233	-0.251947846890834	-0.355523034063234
P2RX5	0.368494875093688	0.248186735230338	-0.163981598221661	-0.355805634496112	-0.656864602814852	0.220243216688178
P2RX6	0.181112346824425	-0.863995604094475	-0.706085554474305	0.545885856069695	0.120986038564985	-0.0495639201113649
PABIR3	-0.189644653248955	-0.102179882434254	0.376711146777006	-0.0417278642179042	-0.0894980531623046	-0.635759933532104
PABPC4L	-0.298218723198252	-0.127478930204472	0.288261372575088	-0.385739014410381	-0.220024181053762	-0.398278118255412
PACS2	0.213992343627393	0.122205207827392	-0.110904296186709	0.105209631284392	0.271590193774792	0.602574644935492
PAGE5	-0.489312522953195	0.140027408049495	0.384891980635615	-0.352727880323035	0.235166320752385	0.520291184741055
PAGR1	0.310200853829028	0.043028560773628	0.290091275778928	-0.00548519736950226	0.443034990588308	-0.0219784727585122
PAK4	0.2066949758929	0.135855756794399	-0.121516047881601	0.2244471577407	0.3881236992827	0.708793865032199
PAK6	0.273052441370361	-0.4339891133741	-0.19004736658093	0.2178414596364	-0.155208887346769	-0.36657489255575
PALM	-0.0250655413751115	-0.399723789809172	0.123716226267979	0.450836735770959	0.498697782019418	0.385444910444559
PANX2	0.256112735371693	0.293675127864353	-0.0840893605632065	0.0138463216297433	0.106731554741093	1.12592894030278
PAPPA	-0.639768871257559	-0.030228294954088	-0.078585509707418	-0.248260807027358	-0.232244299172058	-0.212322733967338
PARD6A	0.183525487739778	0.138068342768358	0.170287804983379	0.230333030813289	0.342622650578048	0.218263576517859
PARGP1	-0.0608093277888599	0.343876013012459	-0.172931076584621	0.0531899213594196	-0.116980248279471	0.15311987977828
PARP10	0.512449346463665	0.112467632514665	-0.268316195373956	0.544755324262566	0.555474975461864	0.475787997253065
PAXIP1-AS2	0.0177282635869735	0.351736978491584	0.397766711728293	0.0778694788270036	0.239454335057993	-0.181562845209637
PAXX	0.471077123367252	0.336578868474152	-0.0192998523391488	0.195581953605052	0.262112019349152	-0.071150613388749
PCBD1	0.0370238937450669	-0.196974893482732	-0.282087343775233	-0.0391420494160322	-0.0393137315515322	0.0964520316139676
PCBP1	0.238793777116532	0.198778672901533	-0.0752774660123681	0.177390986979633	0.325212098729333	0.515856393502233
PCBP3	-0.254189483732676	-0.319090115859287	-0.557303169064016	0.167627249862713	-0.170317052022926	0.252476714587563
PCDH1	0.686702580019318	-0.178980034862413	-0.948027243670472	0.595580838408258	0.167697055664968	0.412690179037337
PCDHB10	-0.764983333155676	-0.828353908826176	0.171450487028574	0.200314380048043	0.348991368547783	-0.461122587044937
PCDHB12	-0.28113458489308	-0.38537075364509	0.22282556286718	0.0460189583258197	-0.0655524513218104	-0.36125004239393
PCDHB16	-0.605982075374834	-0.0909889879886734	0.776740664156347	0.152014781104477	0.182526321566697	-0.255502249405783
PCDHB8	-1.20189711352709	-0.360884831490257	0.476772662749454	-0.504322186010916	0.285646891160454	-0.680162872649866
PCDHB9	-0.382864766150365	-0.293667019633305	0.380463167137485	-0.0416216596933348	0.367611109349576	-0.366775444993265
PCDHGA5	0.00441493031209994	0.0371423757928904	-0.73768731644139	0.24687459545001	0.40150491449613	0.41267457177768
PCDHGB3	0.293679470952373	0.0687390260341934	0.168514033782413	0.171515250536763	0.401755028419673	0.667022110525053
PCGF3-AS1	-0.624767726406911	-0.288325824970442	-0.0626969980755714	0.0316807300250384	-0.381823159909061	0.249350287408899
PCNX3	0.510534522025033	0.280342374184633	-0.124070770481866	0.120484401626934	0.192734463912332	0.468047664457933
PCOLCE2	0.118205505244855	0.171121614348925	0.0857138074093253	-0.365951131620035	-0.196532987664435	-0.467308069268005
PCSK4	0.178641044787803	-0.171130772816087	-0.347418796586097	0.983593265495473	0.799645251593823	1.32600017757735
PCSK9	-0.954281393153137	-0.349176277873807	-0.477618500068397	0.706235242625443	0.996491277629444	0.787908856733944
PDCD2L	-0.0919960958733297	0.27024043135748	0.00925234039798983	-0.44001725248769	-0.23557741320784	-0.0700469714171597
PDCD5	-0.0715946783945665	0.0492704283030339	0.425393427773935	-0.0179545136691655	0.0258039319276335	0.115230062106635
PDE3B	-0.337964372939358	0.041994320488782	0.617185910495802	-0.148769101318059	-0.0686309932349181	-0.278206891832409
PDE4DIP	0.239734950669249	0.0217116626533489	-0.0992016436505505	0.00582274820954964	-0.367950269510651	-0.291720920465231
PDE7B	-0.409590554388288	-0.790236539743018	-0.435714226929159	0.393554725237191	0.186450979454692	-0.00101071637917904
PDGFB	0.442908677089877	-0.130215818179064	-0.479210065952273	0.157140940704837	0.372568930252436	0.360102084121896
PDGFRB	-0.0926837545645736	-0.204886001765414	-1.15990578097894	0.399469616769156	0.470828602401706	0.517829483406056
PDIA5	-0.00659924899934339	-0.131138703157134	-0.252351977542354	-0.088326838823594	-0.234971009584624	0.197820796154616
PDK1-AS1	-0.0699835281170769	-0.173105576517747	0.221238543365823	0.453904524664304	0.281853811761043	-1.12939657898963
PDXDC1	-0.102046799289706	-0.058015403381166	-0.0484048316956347	0.0471549848174746	-0.210518830996465	-0.0336390435087459
PEF1	0.124918655371083	0.0265855803139825	-0.221208424453817	-0.110584271737716	-0.0517398035065177	-0.0100080398538172
PELI3	0.303642885513941	0.284886165642702	0.0239250520953807	0.200834157499251	0.156308274419541	0.530584821581821
PET117	-0.172799111917937	0.0208874066724034	0.428512761309323	-0.319236763629097	-0.472997149569527	-1.14817054108922
PEX11A	-0.089548557936328	-0.043901988754838	0.428269308174332	0.108559247783262	0.0236842890376119	-0.091297771576488
PFKL	0.221148518145384	0.040070137810984	-0.173478554338915	0.346631540160784	0.423917324743185	0.648616758404785
PGAM1	-0.119402745604761	-0.0741217794658002	-0.434301035157491	-0.152244219317071	0.0278771239687998	-0.0227387374961996
PGAM1P7	0.560540833646827	0.0617865919239771	0.288655392751517	0.543470659394867	0.264959765075527	0.950066636369266
PGAM1P8	-0.39794212094319	-0.291637226019951	-0.135578075204441	0.0878648011556198	-0.47878460472768	-0.25831005827725
PGAP6	0.453702652891433	0.278788556650033	-0.184406588650367	0.124868505964534	0.170583638476934	0.641943873260834
PGBD4	-0.209232014486131	-0.194383574003912	0.088056762687768	-0.308354025311042	-0.119597382860062	0.312218515012678
PGGHG	0.200860182476901	-0.141698800912599	-0.170968461420969	0.47960227079765	0.44541204774894	0.442474208747471
PHB1P9	0.488518079159394	0.217044274035043	-0.0218581696089863	0.0921620311995834	-0.126162255488197	0.404476354359104
PHEX	0.154447149627433	-0.436877091551567	0.696938312065383	-0.106997493580607	0.130153606823093	-0.373419526659367
PHLDB3	0.369190110816035	0.452280103456755	0.0466491593031151	-0.0635380607591749	-0.0293835842900751	0.243220613122635
PHYHIP	0.547414340928952	-0.538918380855208	-0.396396993560709	0.347655868946211	0.343854034792152	0.495993804147882
PI16	1.29179191003405	-0.108710896553605	-2.04280031144937	1.16695004754531	0.104207115307385	-0.931067541305655
PIDD1	0.60348708399634	0.28228073603489	-0.0706350651943204	0.507267234886919	0.553682835241739	0.772186792782358
PIEZO1	0.587270371145349	0.288652088590849	-0.17831378079685	0.37421572036625	0.330175757107549	0.912123044014349
PIGQ	0.611728469834437	0.397845411687037	-0.242556761418832	0.264236963957337	0.318854553809237	0.657178362055937
PIGZ	0.256910097422003	0.307460379492113	0.151764545856553	0.127847560710594	0.522592845519843	0.161650264123003
PIK3C2B	-0.278245202217125	-0.417239942978895	-0.673205166149716	0.568926549891774	0.402968388611795	0.568194047340246
PIK3CD	0.32575044820376	0.13071508354982	-0.313805953362049	-0.103260497465209	-0.100142146651159	0.27797460977831
PIK3IP1	-0.109053181661578	0.211668919313492	-0.273309405921068	0.545874282185992	0.491577950401652	0.633172473484272
PIM1	0.149078507601933	-0.147890286237066	-0.332624738893466	0.0432021806668335	0.122780717978333	-0.0758952939812669
PIM3	0.238127103380336	0.224785475572945	-0.124839568431925	0.277074354280385	0.352355988681376	0.694640998314496
PINLYP	0.29340580346071	0.28198582815662	0.19099835640806	-0.54254203074536	-0.54254203074536	0.403804118022101
PIP4K2B	-0.119523752078623	-0.0915016114638014	-0.0318062060772917	-0.159566069326422	-0.164369460183512	-0.0534747894404131
PITPNM1	0.373827717695338	0.270638580285539	-0.233152766714362	0.188385647103338	0.175216346861538	0.710014902119738
PITX1	0.349189765227129	0.156537686233529	-0.112443840927172	0.481853848565528	0.442532721385128	0.695692437134829
PIWIL4	-0.181132527393936	-0.140905343928987	0.0686202771347633	-0.321304313407596	0.078936110921533	-0.0448083736556866
PJVK	0.103274847995138	-0.661931177831032	0.0384146535355985	0.237536005119468	0.0593838487236882	-0.204716345412931
PKD1	0.708856960513582	0.361432486331683	-0.00787812690611744	0.478632034263581	0.471421671995182	0.915830525497082
PKIB	-0.483865032287014	-0.222252076192464	0.883343164724106	-0.377256705202844	-0.362204909822943	-0.175587321155463
PKM	0.0734431451220985	-0.1958396376948	-0.395777808079899	0.0734431451220985	0.0100590865137988	0.0100590865137988
PKMP1	0.378043192279985	-0.0486768280415051	-1.3762145254229	0.519555899098325	-0.498807239418185	-0.566421953007285
PKMYT1	0.823593058372341	0.50325333678904	-0.00332890123737961	0.35945055666874	0.444240047561641	0.29223764908574
PLA2G4C	0.372363729150641	0.128225338129262	0.458362370806362	-0.344303440953898	-0.159187581913319	0.463198962897112
PLAAT4	-0.0231169548423207	-0.602390067015911	-0.94423987641054	0.531461380069979	0.50934903931058	-0.20653082909042
PLAAT5	-1.01142339805018	-0.7718576380013	-1.52039137695954	1.13662217918457	0.72730671892311	0.0312499838682498
PLAU	0.344467629697165	-0.051148154440634	-0.175081134400534	-0.00497780236663381	-0.213291607365434	-0.286491743355734
PLB1	0.0455709743680206	-0.320546477839519	-0.195065497741711	0.21474850305966	-0.12264300017846	-0.21699738654042
PLCG2	0.264761901315936	-0.142475193902724	-0.365227732370764	0.197013928491195	-0.0756184487158045	-0.129514530522924
PLCXD1	0.294399338074216	0.097637367005726	-0.112827825619535	-0.0500417337448145	-0.302496308264624	0.253493370125206
PLD6	-0.0279972194509703	0.143220908081631	0.00654344691253073	-0.27399733979371	-0.21587071280614	0.29275652810421
PLEC	0.655722754402783	0.295321845439583	-0.0445467263104167	0.419642268198585	0.512559996199984	0.797580839363084
PLEKHA2	-0.281284289700332	-0.415786784535133	-0.479509547787433	0.312498678239667	0.0375745791929667	-0.319821815415233
PLEKHA7	0.283413526881167	-0.0216969348777329	-0.384027132746303	0.165775474063867	-0.0894937811706331	0.330420191139268
PLEKHA8P1	-0.0896424231998427	0.0716650824003473	0.180264674225347	-0.0447549903989133	-0.0315659419100029	-0.190499341396283
PLEKHF1	0.525475201974356	0.361909382779086	-0.180699063797094	0.420197632215616	0.310880327002827	0.661714919143676
PLEKHG4	0.257626051476976	-0.141617234194824	-0.664182847160104	0.361835491687277	0.222841285261577	0.603842933529677
PLEKHH3	0.443816459285504	0.237642033323523	-0.0405443855030665	0.381187291263693	0.389013431197053	0.411530311275664
PLEKHS1	-0.264109018900105	-0.221578470022306	-1.34678790113596	1.2517407263678	0.976894875865084	-0.244774044705705
PLPP5	-0.00484440171745071	-0.0121344000617611	-0.212257120603631	-0.124652756004451	-0.310496118511011	0.0815622951157895
PLSCR4	-0.0980821846998445	-0.255809055979485	-0.602552134853315	0.234660201372495	0.0646932077168945	-0.524771742589484
PLTP	0.232759393165623	0.0502239262541933	-0.546551407593556	0.185126726761403	0.246360715412403	0.291691540220434
PLXDC2	0.0461034989918545	-0.0914914872760653	-0.338809438809875	0.174610496033715	0.0764904629814351	-0.521625086227475
PLXNA2	0.16040076753205	-0.0888801806673509	-0.53231099642435	-0.0689236758551495	0.120357176639351	0.256332077134349
PLXNA4	-0.631290588250786	-0.299841124507036	-0.160539731461936	-0.101887159093726	0.195593440059055	0.417785075163504
PLXNB2	0.383278985376684	0.220661526147083	-0.110839598629717	0.232575062756284	0.236112880671984	0.892452199414484
PLXNB3	0.480909791034632	0.105917995836711	-0.203165349893188	0.963267017648022	0.866419673936651	1.46891187218772
PMEL	0.143873987587357	-0.277710833048493	-0.277710833048493	-0.401466045719073	-0.187665176511033	0.0518543951208272
PMS2CL	-0.0595716767430119	0.171212591218328	0.371442429530848	0.0274214948633782	0.274915350433899	-0.150875488035691
PNISR-AS1	-0.387924513679817	-0.501021402414437	-0.634897492935637	0.0558178676737331	-0.0271672767201068	0.316916438083934
PNPLA6	0.328200235856935	0.0990731289152347	-0.212484044183666	0.334127236670135	0.452202381537134	1.08414179476623
PODXL	0.181117313053116	-0.116291115379983	-0.229958644670184	0.0187648376539169	-0.0545227392994843	-0.171724742923884
POLD1	0.3790053096465	0.271052697223599	-0.174260712105601	0.228558263123299	0.342713252511999	0.4600022712733
POLD4	0.297899024339348	0.0330357907800174	0.0414491751494879	0.457137951657078	0.433215771949328	0.283594475432617
POLDIP3	0.0632644574428998	-0.0247025858375007	-0.233126110823001	-0.1198409194877	-0.0627948820633009	-0.110385339745301
POLR1H	0.176127347477999	-0.0288463703571322	-0.041802075736932	-0.532019040813952	0.119947783205278	0.0881394593430178
POLR2L	0.412025959409782	0.248558830578082	-0.0801557493201184	0.259951793184383	0.391332153197082	1.16014807224098
POMGNT1	0.101895305475949	-0.0273937677771503	-0.331281295637551	-0.0907996285002497	-0.00427679125965064	0.17618717812835
POMK	-0.0853449792806424	0.133207731102718	0.119271292505797	-0.369556481586013	-0.202827811039583	-0.279102168858762
POMZP3	0.095074242932168	0.190643646565598	0.243795204690948	-0.613632754461082	-0.309573993298992	0.0154816645343478
POPDC3	-0.149346780263089	-0.0641430277590587	-0.130136945783729	-0.186571348408169	-0.0276783498720388	-0.45093684280868
POT1-AS1	-0.28734446201514	-0.760746622820101	-0.0801320429506998	0.12064715007985	0.20164743095129	-0.38442679308874
PPAN	0.358173843198502	0.409798975383682	-0.0249588673512084	0.0472454697394813	0.112750297154181	-0.854749299205999
PPARGC1A	-0.117224634668455	-0.121844662361025	0.322638016358635	0.0673317519214045	0.175442369072545	0.611388964355445
PPDPF	0.505525820982001	0.246369222393801	-0.234965929061099	0.450935670941501	0.647106004753701	0.448528072239901
PPFIA3	0.254453821580158	0.230031104711557	0.139851546857837	0.195054705170127	0.165833698078737	0.378978925428108
PPFIBP2	-0.17892590077379	-0.776230503285571	-0.57708001574999	0.960466175381409	0.44630222432484	0.557272816286569
